ProductoID,ProductoNombre,ProductoPrecio,ProductoStock,UnidaMedidaID,ProductoStatus
MOUSELOGM170P,MOUSE LOGITECH M170 INALAMBRICO PLATA,189,20,Pza,VERDADERO
MOUSELOGM170R,MOUSE LOGITECH M170 INALAMBRICO ROJO,216,34,Pza,VERDADERO
MOUSELOGM170RO,MOUSE LOGITECH M170 INALAMBRICO ROSA 910-006862,135,17,Pza,VERDADERO
MOUSELOGM185A,MOUSE LOGITECH M185 INALAMBRICO NEGRO/AZUL,306,55,Pza,VERDADERO
MOUSELOGM185DG,MOUSE LOGITECH M185 INALAMBRICO NEGRO/GRIS,216,100,Pza,VERDADERO
MOUSELOGM185R,MOUSE LOGITECH M185 INALAMBRICO ROJO,214,70,Pza,VERDADERO
MOUSELOGM187N,MINI MOUSE LOGITECH M187 OPTICO INALAMBRICO NEGRO,364,5,Pza,VERDADERO
MOUSELOGM190G,MOUSE LOGITECH M190 INALAMBRICO GRIS FULL SIZE 1000 DPI,305,29,Pza,VERDADERO
MOUSELOGM190R,MOUSE LOGITECH M190 INALAMBRICO ROJO FULL SIZE 1000 DPI,307,10,Pza,VERDADERO
MOUSELOGM350B,MOUSE LOGITECH M350 BLUETOOTH/INALAMBRICO CON ADAPTADOR USB BLANCO PEBBLE,407,5,Pza,VERDADERO
MOUSELOGM350R,MOUSE LOGITECH M350 INALAMBRICO PEBBLE ROSA,474,9,Pza,VERDADERO
MOUSELOGM90,MOUSE LOGITECH M90 ALAMBRICO USB NEGRO,88,100,Pza,VERDADERO
MOUSEMH177658,MOUSE MANHATTAN OPTICO USB NEGRO,4,20,Pza,VERDADERO
MOUSEMH179416,MOUSE MANHATTAN INALAMBRICO OPTICO SUCCESS NEGRO AZUL,8,6,Pza,VERDADERO
MOUSEMH179904,MOUSE MANHATTAN INALAMBRICO OPTICO PERFORMANCE,10,15,Pza,VERDADERO
MOUSEMH190190,MOUSE MANHATTAN OPTICO ESTANDAR USB NEGRO,4,28,Pza,VERDADERO
MOUSEMH190206,MOUSE MANHATTAN LUMINISCENTE RGB USB NEGRO,4,9,Pza,VERDADERO
MOUSEMS222-00035,MOUSE MICROSOFT INALAMBRICO ERGONOMICO BLUETOOTH DURAZNO 222-00035,873,3,Pza,VERDADERO
MOUSEMS380,MOUSE MICROSOFT INALAMBRICO MOBILE 3500 NEGRO GMF-00380,461,1,Pza,VERDADERO
MOUSEMS581,MOUSE MICROSOFT ALAMBRICO BASICO OPTICO USB NEGRO P58-00061,197,100,Pza,VERDADERO
MOUSEMSLIAON54A,MOUSE INALAMBRICO BLUETOOTH MICROSOFT LIAONING AZUL PASTEL (RJN-00054),366,8,Pza,VERDADERO
MOUSEMSLIAON55MT,MOUSE INALAMBRICO BLUETOOTH MICROSOFT LIAONING MENTA (RJN-00055),379,4,Pza,VERDADERO
MOUSEMSLIAON56DZ,MOUSE INALAMBRICO BLUETOOTH MICROSOFT LIAONING DURAZNO RJN-00056,401,1,Pza,VERDADERO
MOUSEMSLIAON74G,MOUSE INALAMBRICO BLUETOOTH MICROSOFT LIAONING GRIS RJN-00074,394,12,Pza,VERDADERO
MOUSENACNA-0115A,MOUSE NACEB ALAMBRICO OPTICO ERGONOMICO HASTA 2400DPI AZUL 6 BOTONES,98,9,Pza,VERDADERO
MOUSENACNA-0115N,MOUSE NACEB ALAMBRICO OPTICO ERGONOMICO HASTA 2400DPI NEGRO 6 BOTONES,105,5,Pza,VERDADERO
MOUSENACNA-0115R,MOUSE NACEB ALAMBRICO OPTICO ERGONOMICO HASTA 2400DPI ROJO 6 BOTONES,98,4,Pza,VERDADERO
MOUSENACNA-0116N,MOUSE NACEB INALAMBRICO ERGONOMICO NEGRO HASTA 1600DPI 6 BOTONES,148,14,Pza,VERDADERO
MOUSENACNA-0116R,MOUSE INALAMBRICO NACEB ERGONOMICO ROJO HASTA 1600DPI 6 BOTONES,141,15,Pza,VERDADERO
MOUSENACNA-632,KIT MOUSE NACEB + MOUSE PAD GAMER,148,12,Pza,VERDADERO
MOUSENEXNE-410E,MOUSE NEXTEP INALAMBRICO ERGONOMICO USB 1600 DPI NEGRO,107,11,Pza,VERDADERO
MOUSENEXNE-411,MOUSE NEXTEP INALAMBRICO USB 1600 DPI ROJO,92,13,Pza,VERDADERO
MOUSENEXNE-412B,MOUSE NEXTEP INALAMBRICO RECARGABLE DELGADO/SILENCIOSO RGB 1600 DPI BLANCO,208,9,Pza,VERDADERO
MOUSENEXNE-412N,MOUSE NEXTEP INALAMBRICO RECARGABLE DELGADO/SILENCIOSO RGB 1600 DPI NEGRO NE-412N,208,22,Pza,VERDADERO
MOUSENEXNE-412P,MOUSE NEXTEP INALAMBRICO RECARGABLE DELGADO/SILENCIOSO RGB 1600 DPI PLATA NE-412P,208,6,Pza,VERDADERO
MOUSENEXNE-413NG,MOUSE NEXTEP INALAMBRICO RECARGABLE SWITCH ENCENDIDO 1600 DPI NEGRO/GRIS,196,7,Pza,VERDADERO
MOUSENEXNE-413NR,MOUSE NEXTEP INALAMBRICO RECARGABLE SWITCH ENCENDIDO 1600 DPI NEGRO/ROJO NE-413NR,196,10,Pza,VERDADERO
MOUSENEXNE-414,MOUSE NEXTEP ALAMBRICO USB 1000 DPI NEGRO NE-414,56,14,Pza,VERDADERO
MOUSENEXNE-420,PRESENTADOR NEXTEP INALAMBRICO CON APUNTADOR LASER NEGRO NE-420,340,6,Pza,VERDADERO
MOUSENEXNE-422,APUNTADOR LASER NEXTEP TIPO PLUMA COLOR PLATEADO NE-422,215,7,Pza,VERDADERO
MOUSENEXNE-482,MOUSE NEXTEP INALAMBRICO VERTICAL RECARGABLE/ERGONOMICO 7 BOTONES 2400 DPI RGB NEGRO NE-482,476,18,Pza,VERDADERO
MOUSEPC021,MOUSE PERFECT CHOICE INALAMBRICO KLEE ERGONOMICO PARA ZURDOS 1600DPI USB NEGRO,167,6,Pza,VERDADERO
MOUSEPC128,MOUSE INALAMBRICO EASY LINE AZUL VIVA 1200 DPI USB,101,23,Pza,VERDADERO
MOUSEPC135,MOUSE INALAMBRICO EASY LINE MAGENTA VIVA 1200 DPI USB,101,13,Pza,VERDADERO
MOUSEPC45038,MOUSE PERFECT CHOICE INALAMBRICO ROOT 1600DPI NEGRO,126,3,Pza,VERDADERO
MOUSEPC758,MOUSE PERFECT CHOICE INALAMBRICO ESSENTIALS USB 1600 DPI NEGRO,147,42,Pza,VERDADERO
MOUSEPC796,MOUSE PERFECT CHOICE INALAMBRICO RECARGABLE USB 10M HASTA 1600DP NEGRO,233,29,Pza,VERDADERO
MOUSEPC819,MOUSE PERFECT CHOICE INALAMBRICO TURQUESA ESSENTIALS 1200/1600 DPI PC-044819,147,8,Pza,VERDADERO
MOUSETTTER-WDOTBK-01,MOUSE GAMER THERMALTAKE GAMING CON MOUSEPAD TALON ELITE RGB GEAR HASTA 5000DPI 6 BOTONES,33,5,Pza,VERDADERO
MOUSETZ19MOU01IN,MOUSE TECHZONE INALAMBRICO NEGRO NUEVA GENERACION,135,9,Pza,VERDADERO
MOUSETZMOUG201N,MOUSE TECHZONE INALAMBRICO NEGRO 4BOTONES SILENCIOSOS TZMOUG201-INA,265,6,Pza,VERDADERO
MOUSETZMOUG202R,MOUSE TECHZONE INALAMBRICO ROSA 4BOTONES SILENCIOSOS TZMOUG202-INA,265,2,Pza,VERDADERO
MOUSETZMOUG203A,MOUSE TECHZONE INALAMBRICO AZUL 4BOTONES SILENCIOSOS TZMOUG203-INA,265,7,Pza,VERDADERO
MOUSETZMOUG204G,MOUSE TECHZONE INALAMBRICO GRIS 4BOTONES SILENCIOSOS TZMOUG204-INA,265,19,Pza,VERDADERO
MOUSETZMOUINA01,MOUSE TECHZONE INALAMBRICO NEGRO 1200DPI AHORRO DE ENERGIA,150,15,Pza,VERDADERO
MOUSETZMOUINA02,MOUSE TECHZONE INALAMBRICO RUBBER VERDE 1200DPI AHORRO DE ENERGIA,150,17,Pza,VERDADERO
MOUSETZMOUINA03,MOUSE TECHZONE INALAMBRICO ROJO 1200DPI AHORRO DE ENERGIA,150,18,Pza,VERDADERO
MOUSETZMOUINA04,MOUSE TECHZONE INALAMBRICO GRIS 1200DPI AHORRO DE ENERGIA,150,17,Pza,VERDADERO
MOUSETZNS-GM01,MOUSE TECHZONE NASA ALAMBRICO RGB NEGRO DPI 800 A 6400,360,4,Pza,VERDADERO
MOUSETZNS-GM03,MOUSE TECHZONE NASA ALAMBRICO RGB BLANCO LOGO DPI 800 A 6400,292,4,Pza,VERDADERO
MOUSETZNS-GM04,MOUSE TECHZONE NASA ALAMBRICO RGB BLANCO DPI 800 A 6400,360,4,Pza,VERDADERO
MOUSETZNS-MIS02,MOUSE TECHZONE NASA INALAMBRICO ERGONIMICO DPI 800 A 1600 BATERIA RECARGABLE,443,3,Pza,VERDADERO
MOUSETZU01,MOUSE TECHZONE ALAMBRICO USB NEGRO,62,48,Pza,VERDADERO
MOUSEVB98113,MINI MOUSE VERBATIM ALAMBRICO RETRACTIL TRAVEL VB98113 NEGRO USB,46,4,Pza,VERDADERO
MOUSEVB98616,MINI MOUSE VERBATIM ALAMBRICO RETRACTIL TRAVEL VB98113 AZUL USB,124,8,Pza,VERDADERO
MOUSEVB99765,MOUSE VERBATIM VB99765 INALAMBRICO NEGRO MATE COMMUTER,178,10,Pza,VERDADERO
MOUSEVB99766,MOUSE VERBATIM INALAMBRICO COMMUTER VB99766 AZUL MATE,170,10,Pza,VERDADERO
MOUSEVB99767,MOUSE VERBATIM INALAMBRICO COMMUTER VB99767 ROJO MATE,178,10,Pza,VERDADERO
TEW007PC,TECLADO MINI PERFECT CHOICE INALAMBRICO CON LUZ DE FONDO NEGRO,252,3,Pza,VERDADERO
TEW014PC,TECLADO NUMERICO PERFECT CHOICE RF INALAMBRICO NEGRO,251,27,Pza,VERDADERO
TEW021PC,TECLADO PERFECT CHOICE INALAMBRICO CON PAD USB NEGRO,506,4,Pza,VERDADERO
TEW038PC,TECLADO PERFECT CHOICE ALAMBRICO USB NEGRO,106,92,Pza,VERDADERO
TEW045PC,TECLADO PERFECT CHOICE ALAMBRICO BLACK ROUND USB NEGRO,168,7,Pza,VERDADERO
TEW067BROB,TECLADO BROBOTIX USB MINI NEGRO MULTIMEDIA,143,8,Pza,VERDADERO
TEW076PC,KIT TECLADO Y MOUSE PERFECT CHOICE ALAMBRICO USB RESISTENTE A DERRAMES NEGRO,167,100,Pza,VERDADERO
TEW090PC,TECLADO PERFECT CHOICE RF INALAMBRICO USB NEGRO,235,16,Pza,VERDADERO
TEW416NEX,KIT TECLADO Y MOUSE ALAMBRICO NEXTEP USB NEGRO NE-416,165,100,Pza,VERDADERO
TEW580-AJIU,KIT DE TECLADO Y MOUSE DELL INALAMBRICO KM5221W ESPAnOL COLOR NEGRO,830,100,Pza,VERDADERO
TEW580ADRC,TECLADO DELL KB216 ALAMBRICO USB NEGRO,203,100,Pza,VERDADERO
TEW814BROB,TECLADO MINI BROBOTIX INALAMBRICO RECARGABLE ILUMINADO RGB,197,1,Pza,VERDADERO
TEW970PC,TECLADO PERFECT CHOICE ALAMBRICO USB RESISTENTE A DERRAMES NEGRO,160,23,Pza,VERDADERO
TEW987PC,KIT TECLADO Y MOUSE PERFECT CHOICE ALAMBRICO USB RESTISTENTE A DERRAMES NEGRO,234,16,Pza,VERDADERO
TEW994PC,KIT TECLADO Y MOUSE PERFECT CHOICE INALAMBRICO USB RESTISTENTE A DERRAMES NEGRO,295,24,Pza,VERDADERO
TEWACACKAC-932618,TECLADO ACTECK ALAMBRICO USB TS425 RETROILUMINADO NEGRO,214,22,Pza,VERDADERO
TEWACKAC-931687,KIT TECLADO MOUSE Y DIADEMA USB KT30 AC-931687 NEGRO,313,11,Pza,VERDADERO
TEWACKAC-931748,KIT TECLADO Y MOUSE ACTECK INALAMBRICO 2.4GHZ KT28 NEGRO AC-931748,226,76,Pza,VERDADERO
TEWACKAC-932622,TECLADO NUMERICO USB ACTECK TN220 AC-932622 NEGRO,104,62,Pza,VERDADERO
TEWACKAC-934176,TECLADO ACTECK NUMERICO INSPIRE PAD TN450 INALAMBRICO + BLUETOOTH DUAL MODE,243,8,Pza,VERDADERO
TEWACKAC-934183,TECLADO ACTECK UNY COMP TI685 BLUETOOTH NEGRO 2MODOS BT RANURA PARA DISPOSITIVOS CONTROL VOLUMEN,381,7,Pza,VERDADERO
TEWACKAC-934190,TECLADO ACTECK UNY COMP TI685 BLUETOOTH BLANCO 2MODOS BT RANURA PARA DISPOSITIVOS CONTROL VOLUMEN,381,3,Pza,VERDADERO
TEWACKAC-934206,TECLADO ACTECK INSPIRE COMP TI695 BLUETOOTH NEGRO SOPORTE PARA DISPOSITIVOS 2MODOS BT,434,6,Pza,VERDADERO
TEWACKAC-934213,TECLADO ACTECK INSPIRE COMP TI695 BLUETOOTH BLANCO SOPORTE PARA DISPOSITIVOS 2MODOS BT,434,9,Pza,VERDADERO
TEWACKAC-934954,KIT TECLADO Y MOUSE ACTECK CREATOR INSPIRE EDGE MK675 INLAMBRICO ULTRA DELGADO,605,7,Pza,VERDADERO
TEWACKBR-929639,TECLADO BALAM RUSH GAMER GUNFIRE ALAMBRICO PROGRAMABLE 3 COLORES LED NEGRO,190,4,Pza,VERDADERO
TEWACKBR-929653,TECLADO GAMER BALAM RUSH BR-929653 ALBA SWITCH AZUL USB ANTI GHOSTING,445,2,Pza,VERDADERO
TEWACKBR-929660,TECLADO GAMER BALAM RUSH BR-929660 HAVOC SWITCH AZUL USB ANTI GHOSTING,325,11,Pza,VERDADERO
TEWACKBR-932769,KIT TECLADO Y MOUSE BALAM RUSH ROSA SQUAD KTM330 ILUMINACION LED USB,462,6,Pza,VERDADERO
TEWEL384,TECLADO EASY LINE ALAMBRICO MULTIMEDIA CORE NEGRO USB EL-993384,150,12,Pza,VERDADERO
TEWEL391,KIT TECLADO Y MOUSE ALAMBRICO EASY LINE USB MMEDIA,249,3,Pza,VERDADERO
TEWG213LOG,TECLADO LOGITECH G213 GAMING PRODIGY,1209,3,Pza,VERDADERO
TEWK120LOG,TECLADO LOGITECH USB K120 NEGRO,231,100,Pza,VERDADERO
TEWK270LOG,TECLADO LOGITECH K270 UNIFYING INALAMBRICO,570,11,Pza,VERDADERO
TEWK380LOGN,TECLADO LOGITECH BLUETOOTH K380 NEGRO BTX3 PILA COMPACTO SMARTTV ANDROID MAC PC,923,2,Pza,VERDADERO
TEWK380LOGR,TECLADO LOGITECH BLUETOOTH K380 ROSA BTX3 PILA COMPACTO SMARTTV ANDROID MAC PC 920-009594,854,10,Pza,VERDADERO
TEWK400LOG,TECLADO LOGITECH K400 PLUS TOUCH PAD,864,12,Pza,VERDADERO
TEWK480LOG,TECLADO LOGITECH K480 BLUETOOTH MULTIPLATAFORMA PC/TABLET/SMARTPHONE,857,21,Pza,VERDADERO
TEWK835LOG,TECLADO LOGITECH K835 USB ALAMBRICO MECANICO SIN TECLADO NUMERICO,1836,1,Pza,VERDADERO
TEWK860LOG,TECLADO LOGITECH ERGO K860 INALAMBRICO RF WIRELESS/BLUETOOTH,2120,3,Pza,VERDADERO
TEWMH175708,TECLADO ESTANDAR NEGRO USB,7,7,Pza,VERDADERO
TEWMH176354,TECLADO NUMERICO MANHATTAN USB NEGRO,9,26,Pza,VERDADERO
TEWMH178464,KIT TECLADO Y MOUSE MANHATTAN ALAMBRICO USB NEGRO,10,12,Pza,VERDADERO
TEWMK120LOG,KIT TECLADO Y MOUSE LOGITECH ALAMBRICO USB MK120 NEGRO,362,47,Pza,VERDADERO
TEWMK235LOG,KIT TECLADO Y MOUSE LOGITECH INALAMBRICO MK235 NEGRO,611,100,Pza,VERDADERO
TEWMK270LOG,KIT TECLADO Y MOUSE LOGITECH INALAMBRICO MK270 NEGRO USB,692,100,Pza,VERDADERO
TEWMK470LOGROSE,KIT TECLADO Y MOUSE LOGITECH INALAMBRICO MK470 ROSE ULTRA DELGADO,1421,1,Pza,VERDADERO
TEWMS7N904,KIT TECLADO Y MOUSE INALAMBRICO BLUETOOTH ESPAnOL MICROSOFT DESIGNER BLUETRACK NEGRO (7N9-00004),1667,2,Pza,VERDADERO
TEWMSN9Z,TECLADO INALAMBRICO ESPAnOL MICROSOFT ALL IN ONE (MOUSE TOUCHPAD) MULTIMEDIA,816,3,Pza,VERDADERO
TEWNA-0104,TECLADO NUMERICO NACEB ALAMBRICO NEGRO CABLE 1.35M USB,128,7,Pza,VERDADERO
TEWNACNA-0109,TECLADO NACEB ALAMBRICO MULTIMEDIA NEGRO ESTANDAR USB,116,43,Pza,VERDADERO
TEWNACNA-0123,KIT NACEB TECLADO+MOUSE INALAMBRICO NEGRO,307,2,Pza,VERDADERO
TEWNACNA-0911,KIT NACEB TECLADO+MOUSE GAMER CYBORG 3200 DPI,404,2,Pza,VERDADERO
TEWNACNA-0925,KIT NACEB GAMER 4 EN 1 TECLADO/MOUSE/HEADSET/PAD,683,2,Pza,VERDADERO
TEWNACNA-0951,KIT NACEB TECLADO+MOUSE GAMER FALLEN RETROILUMINADO,237,6,Pza,VERDADERO
TEWNACNA-112N,KIT TECLADO Y MOUSE NACEB ALAMBRICO NEGRO NA-112N USB,163,13,Pza,VERDADERO
TEWNACNA-228N,KIT NACEB TECLADO+MOUSE+BOCINAS NEGROS,330,5,Pza,VERDADERO
TEWNACNA-426,KIT NACEB TECLADO+MOUSE INALAMBRICO NEGRO,258,4,Pza,VERDADERO
TEWNACNA-457,KIT NACEB TECLADO+MOUSE USB RESISTENTE AL AGUA,159,10,Pza,VERDADERO
TEWNACNA-617,KIT NACEB TECLADO+MOUSE GAMING,393,2,Pza,VERDADERO
TEWNACNA-618,KIT TECLADO Y MOUSE NACEB ALAMBRICO NEGRO NA-618 USB,153,21,Pza,VERDADERO
TEWNACNA-633,KIT NACEB TECLADO Y MOUSE GAMER ERGONOMICO RETROILUMINADO NA-633,294,2,Pza,VERDADERO
TEWNEXNE-415,KIT TECLADO Y MOUSE NEXTEP INALAMBRICO USB NEGRO NE-415,238,10,Pza,VERDADERO
TEWTTCHALLENGER,KIT TECLADO Y MOUSE THERMALTAKE GAMING CHALLENGER RETROILUMINADO,30,5,Pza,VERDADERO
TEWTTCHALLENGERELITE,KIT TECLADO Y MOUSE THERMALTAKE GAMING CHALLENGER ELITE SWITCH MEMBRANA 19 ANTI-GHOSTING NEROS RGB 3200DPI,58,10,Pza,VERDADERO
TEWTTCOMMANDERV2,KIT TECLADO Y MOUSE THERMALTAKE GAMING COMMANDER,35,10,Pza,VERDADERO
TEWTZ19COMBO1-LA,KIT TECLADO Y MOUSE ALAMBRICO TECHZONE USB NEGRO MULTIMEDIA,182,100,Pza,VERDADERO
TEWTZ20COMB02-INA,KIT TECLADO Y MOUSE TECHZONE INALAMBRICO CON SOPORTE PARA DISPOSITIVO MOVIL HASTA 9 PULG,511,19,Pza,VERDADERO
TEWV0426,TECLADO GAMER VORTRED USB ALAMBRICO ROGUE RGB,438,1,Pza,VERDADERO
CESAMSM-G525FZKAMXO,CELULAR SMARTPHONE SAMSUNG GALAXY XCOVER 5 5.3 4GB 64GB NEGRO,7003,5,Pza,VERDADERO
CABLEBROB764731,CABLE BROBOTIX CCTV SIAMES VIDEO Y PODER 15 METROS,97,5,Pza,VERDADERO
CABLEBROB764748,CABLE BROBOTIX CCTV SIAMES VIDEO Y PODER 10 METROS,84,4,Pza,VERDADERO
CABLEBROB764755,CABLE BROBOTIX CCTV SIAMES VIDEO Y PODER 20 METROS,126,9,Pza,VERDADERO
CABLEBROB764762,CABLE BROBOTIX CCTV DIVISOR DE FUENTE DE PODER 50 CM,29,2,Pza,VERDADERO
CABLESAXOUTPCAT6CCAEXT,BOBINA SAXXON CABLE UTP CAT6 USO EXTERIOR COLOR NEGRO OUTPCAT6CCAEXT- CCA DE 305M DOBLE FORRO,68,14,Pza,VERDADERO
CABLESAXUTPOUTP6COP150NE,BOBINA SAXXON CABLE UTP CAT6 USO EXTERIOR COLOR NEGRO OUTP6COP150NE- BOBINA 100% COBRE 150 M AWG 23 4 PARES FLUKE TEST/ UL,97,4,Pza,VERDADERO
CABLEUTPCAT5ECOPEXT,BOBINA SAXXON CABLE UTP NEGRO OUTPCAT5ECOPEXT- / CATEGORIA 5E / 100% COBRE /BOBINA 305 MTS/4 PARES,142,3,Pza,VERDADERO
CABLEVKNRG59VCCA1000,CABLE RG59 SIAMES 305M CCA HECHO EN MnXICO OPTIMIZADO PARA HD,245,1,Pza,VERDADERO
CAMDAHAC-B3A51-Z,CAMARA DAHUA BULLET 5MPX LENTE 2.7MM IR 40 MTS METALICA EXTERIOR HAC-B3A51-Z,56,2,Pza,VERDADERO
CAMDAHAC-HUM3201B-P,CAMARA DAHUA PINHOLE 2 MPX LENTE 2.8MM ALUMINIO INTERIOR HAC-HUM3201B-P 1 ENTRADA AUDIO 103 GDOS APERTURA STARLIGHT,47,2,Pza,VERDADERO
CAMDAHDH-IPC-HFW3441T-ZS-S2,CAMARA DAHUA IP DOMO 4 MPX LENTE 2.7MM IR 60 MTS METAL EXTERIOR IPC-HFW3441TN-ZS-27135 104 GDOS APERT STARLING,226,2,Pza,VERDADERO
CAMDAHIPC-HFW3441TN-ZS-27135,CAMARA DAHUA IP DOMO 4 MPX LENTE 2.7MM IR 60 MTS METAL EXTERIOR IPC-HFW3441TN-ZS-27135 104 GDOS APERT STARLING,226,2,Pza,VERDADERO
ECPC191,CAMARA IP EXTERIOR PREFECT CHOICE FULLHD 1080P VISUALIZACION REMOTA P/INTERNET PC-108191,1179,3,Pza,VERDADERO
ECTZCAMSH01,CAMARA INTELIGENTE IP INTERIOR TECHZONE 1080P AUDIO 2 VnAS Y VISInN NOCTURNA,1115,4,Pza,VERDADERO
ECTZICSHCAM-EVA,CAMARA INTELIGENTE IP INTERIOR SMART HOME ICON VISION NOCTURNA HASTA 10M AUDIO 2 VIAS 1080P 2MP SENSOR MOV,1223,6,Pza,VERDADERO
ECTZICSHCAM01,CAMARA INTELIGENTE IP EXTERIOR SMART HOME ICON EXTERIOR IP65 AUDIO DOS VIAS VISION NOCTURNA 10M,1306,7,Pza,VERDADERO
RDASISNEXNE-230,RELOJ CHECADOR NEXTEP DE HUELLA DIGITAL CON FUENTE DE PODER NEGRO NE-230,870,4,Pza,VERDADERO
RDASISNEXNE-234,RELOJ CHECADOR NEXTEP FACIAL Y HUELLA DIGITAL CON FUENTE DE PODER NEGRO NE-234,1631,1,Pza,VERDADERO
RDASISTENCIADHI-ASI3214A-W,CONTRO DE ACCESO DAHUA CON RECONOCIMIENTO FACIAL PANTALLA TOUCH DE 4.3 PULGADAS/3000 ROSTROS/RANGO DE RECONOCIMIENTO DE 3,185,1,Pza,VERDADERO
RDASISTENCIAPL-18-12,"BATERIA EPCOM DE RESPALDO PARA EQUIPO ELECTRONICO / UL / 12V @ 18 AH / TECNOLOGIA AGM-VRLA / USO ALARMAS DE INSTRUSION, INCENDIO",38,6,Pza,VERDADERO
RDASISTENCIAUA860ID,ZK UA860ID - CONTROL DE ACCESO Y ASISTENCIA SIMPLE / 3000 USUARIOS / 3000 TARJETAS ID / 50000 REGISTROS / TCPIP / WIFI,158,2,Pza,VERDADERO
RDASISTENCIAYLI_YM60ZPACK,PAQUETE YLI DE CERRADURA MAGNETICA YM60 60Kg (120LB) INCLUYE SOPORTE DE FIJACION TIPO Z,25,1,Pza,VERDADERO
RDASISTENCIAZK-30,ZK K-30 CONTROL DE ACCESO DE HUELLA Y TARJETAS PARA TIEMPO Y ASISTENCIA CON BATERIA DE RESPALDO/ NO INCLUYE ADAPTADOR,130,2,Pza,VERDADERO
RDASISTENCIAZK40,ZK K-40 CONTROL DE ACCESO SIMPLE Y ASISTENCIA / 1000 HUELLAS / PUERTO DE RED / USB / BATERIA INCLUIDA Y FUENTE DE PODER (12V 1.5A),114,3,Pza,VERDADERO
RDASISTENCIAZK9500,ZKTECO ZK9500 - ENROLADOR DE HUELLA DIGITAL POR USB CONEXCION DE ALTA VELOCIDAD USB 2.0,58,9,Pza,VERDADERO
RDASISTENCIAZKMB160ID,ZK MB160ID LECTOR DE RECONOCIMIENTO FACIAL-TARJETA Y HUELLA DIGITAL/1500 ROSTROS /2 000 HUELLAS / FUENTE DE ALIMENTACIO (NOINCLUIDA,162,2,Pza,VERDADERO
RDASISTENCIAZKMB360ID,ZK MB360ID - CONTROL DE ACCESO Y ASISTENCIA / 1500 ROSTROS SIN CONTACTO / 2000 HUELLAS / 2000 TARJETAS / 100000 EVENTOS / TCPIP/,163,10,Pza,VERDADERO
VICAMACPACCESS-CARD-EPC,TARJETAS ACCESSPRO TAG UHF TIPO TARJETA PARA LECTORAS DE LARGO ALCANCE 900 MHZ / EPC GEN 2 / ISO 18000 6C / NO IMPRIMIBLES / NO INCLUYE PORTA TARJETA,2,20,Pza,VERDADERO
VICAMBROB170120,ADAPTADOR BROBOTIX CCTV TIPO JACK 3.5 MM HEMBRA,5,100,Pza,VERDADERO
VICAMBROB170144,ADAPTADOR BROBOTIX CCTV TIPO JACK 3.5 MM MACHO,5,60,Pza,VERDADERO
VICAMBROB497462,ADAPTADOR BROBOTIX CCTV TRANSCEPTOR (PAR) PASIVO (BALUM) HD CVI-TVI-AHD,38,72,Pza,VERDADERO
VICAMDAC-HDW1209TLQP-LED,CAMARA DAHUA DOMO FULL COLOR 2MPX LENTE 2.8 MM IR 20 MTS METAL-PLASTICO EXT.HAC-HDW1209TLQP-LED 106 GDS APERT STARLIGHT,26,4,Pza,VERDADERO
VICAMDACB2A21,CAMARA DAHUA BULLET 1080P LENTE 3.6MM IR 20 MTS METALICA EXTERIOR HAC-B2A21 82 GDS APER.,16,100,Pza,VERDADERO
VICAMDACHDW1200TL-A,CAMARA DAHUA DOMO 2 MPX LENTE 2.8MM IR 30 MTS METALICA-POLICARBONATO EXTERIOR HAC-HDW1200TL-A 103 GDS APER. MICROFONO,24,31,Pza,VERDADERO
VICAMDACHFW1209C-LED,CAMARA DAHUA BULLET FULL COLOR 2 MPX LENTE 2.8MM IR 20 MTS METALICA EXT-INT HAC-HFW1209C-LED 106 GDS APER. STARLIGHT,26,18,Pza,VERDADERO
VICAMDADHIPCHFW1431S1S4,CAMARA DAHUA IP BULLET 4 MPX LENTE 2.8MM IR 30 MTS METAL-PLASTICO EXTERIOR IPC-HFW1431S1-S4 H.265 93 GDS APER.,68,4,Pza,VERDADERO
VICAMDAH-IPC-_HFW1430DS-_SAW,CAMARA DAHUA IP BULLET WIFI 4 MPX LENTE 2.8MM IR 30 MTS METALICA DH-IPC-HFW1430DS-SAW MICROFONO 90 GDOS APERTURA H.265,71,14,Pza,VERDADERO
VICAMDAH-IPC-EB5541-AS,CAMARA DAHUA IP FISH EYE DE 5 MEGAPIXELES WINZMIND APER 360 GDOS H.265+ POE WDR REAL MICROFONO INTEGRADO IPC-EB5541N-AS,203,3,Pza,VERDADERO
VICAMDAH-XVR1B16-I,DVR DAHUA 16 CANALES 1080P LITE WIZSENSE H.265+ 2 CANALES IP ADICIONALES HATA 18 CANALES IP 1 PUERTO SATA DE HASTA 6TB 8 CANALES,94,16,Pza,VERDADERO
VICAMDAH-XVR1B16H-I,DVR DAHUA COOPER-I 16 CANALES 5 MPX LITE WIZSENSE H.265+/ 16 CANALES HDCVI +8 IP/ HASTA 24 CANALES IP/ SMD PLUS/ / 1 SATA DE HASTA 16,165,4,Pza,VERDADERO
VICAMDAH397013,CAMARA DAHUA DOMO 1080P LENTE 2.8MM IR 30 MTS METALICA EXTERIOR HDABW1200EN-0280B-S4 115 GDOS APERT ANTIVANDALICA,30,10,Pza,VERDADERO
